AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;FONO_RBD;CELULAR_RBD;DIR_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2015;16400;3;COLEGIO EL PILAR(CERRADO A/C.AÑO 2001);7;73;7301;CURICO;71;CURICO;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16401;1;MICROCENTRO DE DIAGNOSTO N.10;7;73;7301;CURICO;71;CURICO;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16403;8;MICROCENTRO DIAGNOSTICO N.19;7;74;7401;LINARES;73;LINARES;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16408;9;ANEXO COLEGIO MONTESSORI (CERRADO);7;71;7101;TALCA;72;TALCA;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16409;7;COLEGIO FRIEND SCHOOL (CERRADO);7;73;7301;CURICO;71;CURICO;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16411;9;ANEXO CENTRO EDUC.INTEGRADA ADULTOS (CIE;7;74;7406;SAN JAVIER;73;LINARES;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16413;5;CORPORACION DE EDUCAC  LA ARAUCANA;7;73;7301;CURICO;71;CURICO;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16418;6;CENTRO ABIERTO EL HUASITO;7;74;7403;LONGAVI;73;LINARES;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16419;4;CENTRO ABIERTO RAPUNSEL;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16420;8;CENTRO ABIERTO PELUSITA;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16421;6;CENTRO ABIERTO CERRO ALTO;7;71;7102;CONSTITUCION;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16422;4;CENTRO ABIERTO LA POZA;7;71;7102;CONSTITUCION;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16423;2;CENTRO ABIERTO PAPELUCHO(NO FUNCIONA);7;73;7303;LICANTEN;71;CURICO;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16425;9;ANEXO INSTITUTO ANDRES BELLO CERRADO;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16430;5;COLEGIO SAN ANDRES;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16436;4;COLEGIO ANDES COLLEGE      CERRADO;7;71;7101;TALCA;72;TALCA;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16437;2;COLEGIO GAIA       CERRADA;7;71;7102;CONSTITUCION;72;TALCA;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16442;9;ESC. PARVULOS NUESTRA SRA. DEL ROSARIO;7;74;7401;LINARES;73;LINARES;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16447;6;COLEGIO SANTA FE;7;73;7301;CURICO;71;CURICO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16451;8;COLEGIO SAN ANDRES II;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16463;1;ESCUELA ESPECIAL SAN FRANCISCO;7;73;7301;CURICO;71;CURICO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16465;8;COLEGIO SAN ANDRES III;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16473;9;ESCUELA DE CUMPEO;7;71;7108;RIO CLARO;72;TALCA;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16480;1;COL.ADVENTISTA DE TALCA             CERRADO;7;71;7101;TALCA;72;TALCA;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16483;6;COL.INGLES GOLDEN SCHOOL   (CERRADO);7;74;7401;LINARES;73;LINARES;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16486;0;COLEGIO SAN ANDRES IV;7;71;7109;SAN CLEMENTE;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16487;9;CENTRO PARA EL DESARROLLO TECNOLOGICO;7;71;7101;TALCA;72;TALCA;3;2;0;686184;98888779;1 NORTE 598;-35,42597654;-71,66815505;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16496;8;ESCUELA MUNICIPAL DE ADULTOS NUEVA ESPERANZA;7;71;7103;CUREPTO;72;TALCA;2;1;0;690018;82232563;MANUEL RODR°GUEZ 12;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16498;4;COLEGIO ZAPALLAR  S.A.;7;73;7301;CURICO;71;CURICO;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16515;8;COLEGIO SAN JACINTO;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16519;0;ESC. TEC. PROFESIONAL AGRARIA LA MONTANA DE T;7;73;7308;TENO;71;CURICO;3;2;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16522;0;COLEGIO INMACULADO CORAZON DE JESUS;7;73;7301;CURICO;71;CURICO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16524;7;COLEGIO LUCILA GODOY ALCAYAGA;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16529;8;ESC.TEC PROFESIONAL AGRARIA PADRE LOUIS LETSC;7;73;7308;TENO;71;CURICO;3;2;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16532;8;JARDIN INFANTIL GOFITO;7;71;7101;TALCA;72;TALCA;4;3;0; ;90544290;31 ORIENTE N. 1554;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16538;7;D.I.L.O ESC. DE TRASTORNOS DE LA COMUNICACION;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16540;9;COLEGIO CAUQUENES;7;72;7201;CAUQUENES;74;CAUQUENES;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16547;6;COLEGIO PADRE HUGO BYRNE;7;73;7302;HUALAÑE;71;CURICO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16555;7;ESCUELA DE PARVULO LOS PATITOS;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16573;5;COLEGIO SAN ANDRES VI;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16579;4;COLEGIO SAN ANDRES V;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16611;1;LICEO TECNICO PROFESIONAL AGRARIO LUXEMBURGO;7;73;7306;ROMERAL;71;CURICO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16614;6;COLEGIO PABLO NERUDA;7;72;7201;CAUQUENES;74;CAUQUENES;3;2;0;514867;94893800;CLAUDINA URRUTIA Nº 297;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;SIN ORIENTACION RELIGIOSA;GRATUITO;GRATUITO
2015;16618;9;JARDIN INFANTIL SNOOPY;7;71;7101;TALCA;72;TALCA;3;2;0; ; ;1 1/2 NORTE 1450;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16621;9;JARDIN INFANTIL TIRAMISU;7;71;7101;TALCA;72;TALCA;4;3;0;260727; ;3 NORTE  PARQUE UNIVERSITARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16635;9;COLEGIO AURORA;7;74;7404;PARRAL;73;LINARES;3;2;0;750775;86208331;2 SUR INTERIOR 800;-36,14929733;-71,82236899;0;0;0;0;0;0;0;0;0;0;0;3;2; ;$1.000 A $10.000;GRATUITO
2015;16641;3;LICEO TECNICO PROF AGRARIO LUXEMBURGO DE TENO;7;73;7308;TENO;71;CURICO;3;2;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16650;2;INSTITUTO CRISTIANO DE EDUCACION CAP EDUMASTE;7;71;7101;TALCA;72;TALCA;3;2;0; ;09-9653639;6 PONIENTE 350;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16651;0;JARDIN INFANTIL CAPULLITO;7;73;7301;CURICO;71;CURICO;3;2;0;325440;95723080;DIEGO PORTALES 1026  SECTOR  BOMBERO  GARRIDO;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;GRATUITO;GRATUITO
2015;16655;3;ESCUELA HOSPITAL DE CURICO;7;73;7301;CURICO;71;CURICO;3;2;0;314110;96603388;CHACABUCO 121;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2015;16680;4;LICEO TECNICO PROF.AGRARIO LUXEMBURGO DE RAUC;7;73;7305;RAUCO;71;CURICO;3;2;0;543380;98896525;BALMACEDA 32 RAUCO;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2015;16682;0;COL GRAL. DE DIVISION EMILIO SOTOMAYOR BAEZA;7;74;7401;LINARES;73;LINARES;3;2;0;2522020; ;CALLE CAMILO HENRIQUEZ;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2015;16700;2;ESCUELA DE PARVULOS PAPELUCHO;7;71;7101;TALCA;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16705;3;LICEO TEC.PROFESIONAL AGROPECUARIO LUXEMBURGO;7;73;7301;CURICO;71;CURICO;3;2;1;543380;98896525;SAN LUIS CAMINO LOS NICHES;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16706;1;LICEO ASCENCION JARA SEGURA;7;72;7201;CAUQUENES;74;CAUQUENES;2;1;0;514781;95192963;AVENIDA PADRE ALBERTO HURTADO;-35,98064504;-72,31732928;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2015;16714;2;COLEGIO EL CANELO;7;71;7101;TALCA;72;TALCA;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16726;6;COLEGIO PABLO NERUDA;7;71;7102;CONSTITUCION;72;TALCA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16736;3;JARDIN INFANTIL Y SALA CUNA LOS RUILES;7;71;7101;TALCA;72;TALCA;4;3;0;231022; ;3 ORIENTE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16737;1;COLEGIO EL CANELO 1;7;71;7101;TALCA;72;TALCA;3;2;0;284214;95765908;32 ORIENTE S/N 5 NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;$10.001 A $25.000
2015;16742;8;COLEGIO DE PARVULOS SAN BENITO;7;71;7101;TALCA;72;TALCA;3;2;0;2641585;92644638;14 SUR  VILLA LAS PALMAS;-35,4394;-71,672714;0;0;0;0;0;0;0;0;0;0;0;3;1; ;$25.001 A $50.000;$25.001 A $50.000
2015;16750;9;COLEGIO JUAN IGNACIO MOLINA DE LAS RASTRAS;7;71;7101;TALCA;72;TALCA;3;2;0;616588;88282895;32 OREINTE 5 NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;$1.000 A $10.000;$10.001 A $25.000
2015;16763;0;ESCUELA PARVULOS SNOOPY;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;2488377;97276177;AVENIDA ANGAMOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16771;1;JARDIN INFANTIL RENACER;4;42;4204;SALAMANCA;43;CHOAPA;3;2;0;552489;62142178;AVDA JOSE MIGUEL INFANTE;-31,774243;-70,970391;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16818;1;JARDIN INFANTIL LE CYGNE;4;41;4101;LA SERENA;41;ELQUI;4;3;0;296199; ;MARGOT DHUALDE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16842;4;JARDIN INFANTIL PRINCIPITO;15;151;15101;ARICA;151;ARICA;3;2;0;2232688; ;GALVARINO RIVERO;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16850;5;JARDIN INFANTIL AMIGUITOS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;4;3;0;2259461;96447170;CUARTA TERRAZA, VALLE VOLCANES;0;0;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16852;1;JARDIN INFANTIL EL SAPITO PIRI Y SUS AMIGOS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;4;3;0;2276254; ;FUENTE DE SEVILLA Nº 1982, JARDIN ORIENTE III;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16860;2;COLEGIO DE PARVULOS MI GATITO MARTIN;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;2;0;2271137;96789402;CARDONAL;-41,47017;-72,967376;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16907;2;JARDIN INFANTIL KINTU MONTESSORI;5;51;5109;VIÑA DEL MAR;53;VALPARAISO;4;3;0;2647217; ;AV. EL LUCUMO N° 3042 MIRAFLORES ALTO;0;0;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16943;9;JARDIN INFANTIL EL RINCÓN DEL SAPOSOPITO;5;51;5109;VIÑA DEL MAR;53;VALPARAISO;4;3;0;2476678; ;CALLE LIMACHE 2431;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;16944;7;COLEGIO ANDALUE;8;84;8407;EL CARMEN;81;ÑUBLE;3;2;0;6484569;59021327;BAQUEDANO PONIENTE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17603;6;JARDIN INFANTIL OSITO PANDA;8;84;8404;COELEMU;81;ÑUBLE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17604;4;CENTROS DE ESTUDIOS JEAN PIAGET;8;81;8111;TOME;83;CONCEPCION;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17637;0;ESCUELA ANEXO TANILVORO;8;84;8405;COIHUECO;81;ÑUBLE;2;1;1;93201278;93201278;TANILVORO KILOMETRO 42;-36,6409012;-71,85287632;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2015;17639;7;COLEGIO ESPIRITU SANTO;8;81;8110;TALCAHUANO;83;CONCEPCION;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17651;6;COLEGIO FUNDACION MINISTERIO SAMARITANO;8;82;8203;CAÑETE;84;ARAUCO;3;2;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17656;7;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHEN;82;BIOBIO;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17659;1;LICEO TECNICO PESQUERO SANTA CAROLINA;8;82;8202;ARAUCO;84;ARAUCO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17661;3;INTERNADO LICEO A 18 VICENTE PALACIOS;8;81;8111;TOME;83;CONCEPCION;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17664;8;INTERNADO ESC E 996 VILLA MERCEDES;8;83;8309;QUILLECO;82;BIOBIO;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17665;6;COLEGIO BEATO ALBERTO HURTADO;8;83;8301;LOS ANGELES;82;BIOBIO;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17666;4;INTERNADO LICEO SAN ROSENDO;8;83;8310;SAN ROSENDO;82;BIOBIO;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17667;2;ESCUELA VILLA ACERO;8;81;8110;TALCAHUANO;83;CONCEPCION;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17668;0;COLEG.PARROQ.SAN JOSE DE CABRERO ANEXO;8;83;8303;CABRERO;82;BIOBIO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17669;9;ANEXO N. 1 SAN JOSE;8;83;8303;CABRERO;82;BIOBIO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17670;2;ANEXO N. 1 LICEO LA ASUNCION;8;81;8110;TALCAHUANO;83;CONCEPCION;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17671;0;LICEO LA ASUNCION ANEXO 2;8;81;8110;TALCAHUANO;83;CONCEPCION;3;2;0;2584654; ;ELTON 323 HIGUERAS TALCAHUANO;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;$25.001 A $50.000
2015;17672;9;LICEO MIGUEL ANGELE CERDA LEIVA;8;83;8305;MULCHEN;82;BIOBIO;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17673;7;INTERNADO LICEO C 69 MIGUEL ANGEL CERDA;8;83;8305;MULCHEN;82;BIOBIO;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17675;3;INTERNADO LICEO CARDENAL ANTONIO SAMORE;8;83;8311;SANTA BARBARA;82;BIOBIO;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17678;8;JARDIN INFANTIL AMIGO DE JESUS;8;83;8301;LOS ANGELES;82;BIOBIO;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17681;8;INTERNADO ESC F 60;8;84;8420;TREGUACO;81;ÑUBLE;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17682;6;INTERNADO FEMENINO C 15;8;84;8418;SAN IGNACIO;81;ÑUBLE;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17683;4;INTERNADO MASCULINO C 15;8;84;8418;SAN IGNACIO;81;ÑUBLE;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17684;2;INTERNADO FEMENINO CARLOS CONDELL;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17685;0;INTERNADO MASCULINO CARLOS CONDELL;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17691;5;COLEGIO CREACION;8;84;8401;CHILLAN;81;ÑUBLE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17696;6;JARDIN INFANTIL LOS CANELITOS;8;82;8202;ARAUCO;84;ARAUCO;3;2;0;2552439;96461721;LOS CANELOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;GRATUITO
2015;17700;8;CENTRO EDUCACIONAL DE ADULTOS  PITAGORAS;8;83;8301;LOS ANGELES;82;BIOBIO;4;3;0; ; ;ERCILLA N 598;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17705;9;COLEGIO SANTA CECILIA;8;84;8401;CHILLAN;81;ÑUBLE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17706;7;GIMNASIO NUESTRA SRA DE LA MERCED;8;84;8416;SAN CARLOS;81;ÑUBLE;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17707;5;ANEXO LICEO C-3;8;84;8404;COELEMU;81;ÑUBLE;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17717;2;ISABEL LA CATOLICA;8;81;8103;CHIGUAYANTE;83;CONCEPCION;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17724;5;ESCUELA PARTICULAR RENACER;8;82;8204;CONTULMO;84;ARAUCO;3;2;1;95124803;95124803;CAMINO PUREN CONTULMO;-38,13190271;-73,17308592;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2015;17743;1;COLEGIO SANTA CECILIA;8;84;8401;CHILLAN;81;ÑUBLE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17748;2;COLEGIO CREACION;8;81;8101;CONCEPCION;83;CONCEPCION;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
2015;17755;5;COLEGIO CLARO DE LUNA;8;81;8110;TALCAHUANO;83;CONCEPCION;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACIÓN;SIN INFORMACIÓN
