AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;N_PRIO;N_BEN
2015;7366;0;ESCUELA RURAL MARIA LUISA BOMBAL;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2008;EMERGENTE;10;10
2015;7368;7;ESCUELA RURAL SANTA ROSA;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2008;EMERGENTE;24;24
2015;7369;5;ESCUELA RURAL PICHIL;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2008;EMERGENTE;93;93
2015;7371;7;ESCUELA RURAL FORRAHUE;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2008;EMERGENTE;25;25
2015;7372;5;ESCUELA RURAL CANCHA LARGA;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2008;EMERGENTE;43;43
2015;7377;6;ESCUELA RURAL WALTERIO MEYER RUSCA;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2008;EMERGENTE;117;117
2015;7380;6;ESCUELA RURAL LUMACO;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2008;EMERGENTE;8;8
2015;7381;4;ESCUELA RURAL CHACAYAL;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2008;EMERGENTE;7;7
2015;7382;2;ESCUELA RURAL LOS ABEDULES;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2014;EMERGENTE;10;10
2015;7384;9;ESCUELA RURAL TACAMO ALTO;10;103;10301;OSORNO;103;OSORNO;2;1;1;1;2008;EMERGENTE;10;10
2015;7385;7;ESCUELA PARTICULAR N.137 ARTURO ALESSANDRI;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2008;AUTONOMO;146;146
2015;7386;5;ESCUELA PARTICULAR N.136 `JEAN PIAGET`;10;103;10301;OSORNO;103;OSORNO;3;2;0;0; ; ;39;0
2015;7388;1;COLEGIO SAN JOSE;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2008;AUTONOMO;455;444
2015;7390;3;ESCUELA PARTICULAR N.130 AURORA DE CHILE;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2008;EMERGENTE;79;79
2015;7391;1;COLEGIO BETEL;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2008;EMERGENTE;109;109
2015;7395;4;ESCUELA PARTICULAR DE PARVULOS N.255 `PENEQUITA`;10;103;10301;OSORNO;103;OSORNO;4;3;0;0; ; ;3;0
2015;7396;2;COLEGIO BALDOMERO LILLO;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2008;AUTONOMO;152;152
2015;7397;0;ESCUELA DE PARVULOS N.276 `PENEQUITA DOS`;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2009;EMERGENTE;87;87
2015;7401;2;COLEGIO SANTA MARTA;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2008;EMERGENTE;346;331
2015;7403;9;COLEGIO WILLIAM BOOTH;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2008;AUTONOMO;327;327
2015;7404;7;COLEGIO RENE SORIANO BORQUEZ;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2008;EMERGENTE;194;157
2015;7405;5;ESCUELA PARTICULAR N.134 ADVENTISTA;10;103;10301;OSORNO;103;OSORNO;3;2;0;1;2008;EMERGENTE;188;188
2015;7406;3;COLEGIO SAN MATEO;10;103;10301;OSORNO;103;OSORNO;4;3;0;0; ; ;182;0
2015;7407;1;ESCUELA PARVULARIA `PEDRO AGUIRRE CERDA`;10;103;10301;OSORNO;103;OSORNO;2;1;0;1;2008;EMERGENTE;49;49
2015;7412;8;ESCUELA PARTICULAR N.127 VIRGEN DE CANDELARIA;10;103;10301;OSORNO;103;OSORNO;3;2;1;1;2008;AUTONOMO;281;281
2015;7414;4;LICEO ALIANZA FRANCESA CLAUDE GAY;10;103;10301;OSORNO;103;OSORNO;4;3;0;0; ; ;27;0
2015;7415;2;INSTITUTO ALEMAN DE OSORNO;10;103;10301;OSORNO;103;OSORNO;4;3;0;0; ; ;12;0
2015;7416;0;LICEO OSORNO COLLEGE;10;103;10301;OSORNO;103;OSORNO;4;3;0;0; ; ;49;0
2015;7418;7;ESCUELA BASICA SAN PABLO;10;103;10307;SAN PABLO;103;OSORNO;2;1;0;1;2008;EMERGENTE;156;156
2015;7419;5;ESCUELA DELICIO CARDENAS BUSTAMANTE;10;103;10307;SAN PABLO;103;OSORNO;2;1;0;1;2008;EMERGENTE;113;113
2015;7420;9;ESCUELA RURAL SAN PEDRO;10;103;10307;SAN PABLO;103;OSORNO;2;1;1;1;2015;EMERGENTE;7;7
2015;7422;5;ESCUELA RURAL QUITRA QUITRA;10;103;10307;SAN PABLO;103;OSORNO;2;1;1;1;2008;EMERGENTE;3;3
2015;7423;3;ESCUELA RURAL ALEJANDRO VASQUEZ BALDEVELLANO;10;103;10307;SAN PABLO;103;OSORNO;2;1;1;1;2015;EMERGENTE;6;6
2015;7424;1;ESCUELA RURAL VILLA CARACOL;10;103;10307;SAN PABLO;103;OSORNO;2;1;1;1;2008;EMERGENTE;13;13
2015;7427;6;ESCUEAL RURAL QUILEN;10;103;10307;SAN PABLO;103;OSORNO;2;1;1;1;2008;EMERGENTE;38;38
2015;7431;4;ESCUELA RURAL TRUMAO;10;103;10307;SAN PABLO;103;OSORNO;2;1;1;1;2008;EMERGENTE;47;47
2015;7432;2;ESCUELA RURAL JULIO MOHR SCHULER;10;103;10307;SAN PABLO;103;OSORNO;2;1;1;1;2008;EMERGENTE;40;40
2015;7433;0;ESCUELA RURAL LA POZA;10;103;10307;SAN PABLO;103;OSORNO;2;1;1;1;2008;EMERGENTE;41;41
2015;7434;9;ESCUELA PARTICULAR N.143 SANTA CRUZ;10;103;10307;SAN PABLO;103;OSORNO;3;2;0;1;2008;AUTONOMO;245;245
2015;7435;7;COLEGIO ALEMAN;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;4;3;0;0; ; ;10;0
2015;7436;5;ESCUELA PARTICULAR N.145 QUITRA QUITRA;10;103;10307;SAN PABLO;103;OSORNO;3;2;1;1;2008;EMERGENTE;4;4
2015;7437;3;ESCUELA PARTICULAR N.148 LOLOLHUE;10;103;10307;SAN PABLO;103;OSORNO;3;2;1;1;2008;EMERGENTE;5;5
2015;7438;1;ESCUELA PARTICULAR N.150 SANTA ROSA;10;103;10307;SAN PABLO;103;OSORNO;3;2;1;1;2008;EMERGENTE;3;3
2015;7440;3;ESCUELA PARTICULAR N.151 PUCOPIO;10;103;10307;SAN PABLO;103;OSORNO;3;2;1;1;2008;EMERGENTE;4;4
2015;7441;1;COLEGIO QUILACAHUIN;10;103;10307;SAN PABLO;103;OSORNO;3;2;1;1;2008;EMERGENTE;181;172
2015;7443;8;ESCUELA PARTICULAR N.153 EL ROBLE;10;103;10307;SAN PABLO;103;OSORNO;3;2;1;1;2008;EMERGENTE;60;60
2015;7446;2;ESCUELA PARTICULAR N.146 ROSARIO DE LAS ANIMAS;10;103;10307;SAN PABLO;103;OSORNO;3;2;1;0; ; ;51;0
2015;7448;9;ESCUELA ENTRE LAGOS;10;103;10304;PUYEHUE;103;OSORNO;2;1;0;1;2008;AUTONOMO;276;276
2015;7449;7;ESCUELA RURAL ARMANDO SCHEUCH EPPLE;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;70;70
2015;7450;0;ESCUELA RURAL LOS PELLINES;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;90;90
2015;7452;7;ESCUELA RURAL EL ENCANTO;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;41;41
2015;7453;5;ESCUELA RURAL RADALES;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;7;7
2015;7457;8;ESCUELA RURAL EL MIRADOR;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;5;5
2015;7458;6;ESCUELA RURAL ÑADY;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;18;18
2015;7459;4;ESCUELA RURAL ESTACION NUEVO PORVENIR;10;103;10304;PUYEHUE;103;OSORNO;2;1;0;1;2008;EMERGENTE;182;157
2015;7460;8;ESCUELA RURAL PILMAIQUEN;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;72;72
2015;7463;2;ESCUELA RURAL DESAGUE RUPANCO;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;14;14
2015;7464;0;ESCUELA RURAL FUTACUHIN;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;7;7
2015;7465;9;ESCUELA RURAL TERMAS DE PUYEHUE;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;3;3
2015;7469;1;ESCUELA RURAL SANTA ELVIRA;10;103;10304;PUYEHUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;11;11
2015;7470;5;LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE SEÑOR WALTER KAUFMANN BAUER;10;103;10304;PUYEHUE;103;OSORNO;3;2;1;1;2013;EMERGENTE;215;171
2015;7476;4;ESCUELA ALBERTO HURTADO;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;0;1;2008;EMERGENTE;164;164
2015;7477;2;ESCUELA RURAL ADMINISTRACION RUPANCO;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2008;EMERGENTE;60;60
2015;7478;0;ESCUELA RURAL LAS CASCADAS;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2014;EMERGENTE;124;124
2015;7479;9;ESCUELA RURAL EL ISLOTE RUPANCO;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2008;EMERGENTE;15;15
2015;7480;2;ESCUELA RURAL CARRIL;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2008;EMERGENTE;9;9
2015;7481;0;ESCUELA RURAL PAULLIN;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2008;EMERGENTE;2;2
2015;7489;6;ESCUELA RURAL LA PELLINADA;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2008;EMERGENTE;13;13
2015;7493;4;ESCUELA RURAL LAGUNA BONITA;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2008;EMERGENTE;3;3
2015;7496;9;ESCUELA RURAL NOCHACO;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2008;EMERGENTE;82;82
2015;7497;7;ESCUELA RURAL EL VOLCAN;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2014;EMERGENTE;4;4
2015;7498;5;ESCUELA RURAL COIHUECO;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;1;2008;EMERGENTE;7;7
2015;7499;3;ESCUELA PARTICULAR N.178 RIO BLANCO-COIHUECO;10;103;10302;PUERTO OCTAY;103;OSORNO;3;2;1;1;2008;EMERGENTE;9;9
2015;7500;0;ESCUELA PARTICULAR N.183 JAVIERA CARRERA;10;103;10302;PUERTO OCTAY;103;OSORNO;3;2;1;1;2008;EMERGENTE;2;2
2015;7501;9;ESCUELA PARTICULAR N.179 NOCHACO;10;103;10302;PUERTO OCTAY;103;OSORNO;3;2;1;1;2008;EMERGENTE;18;18
2015;7502;7;ESCUELA PARTICULAR N.181 LAS GAVIOTAS;10;103;10302;PUERTO OCTAY;103;OSORNO;3;2;1;1;2008;EMERGENTE;6;6
2015;7505;1;LICEO TOMAS BURGOS;10;103;10303;PURRANQUE;103;OSORNO;2;1;0;1;2013;EMERGENTE;308;235
2015;7507;8;ESCUELA BERTOLDO HOFMANN KAHLER;10;103;10303;PURRANQUE;103;OSORNO;2;1;0;1;2008;EMERGENTE;145;145
2015;7508;6;ESCUELA VILLA LO BURGOS;10;103;10303;PURRANQUE;103;OSORNO;2;1;0;1;2008;AUTONOMO;175;167
2015;7509;4;CENTRO EDUCACION INTEGRAL DE ADULTOS;10;103;10303;PURRANQUE;103;OSORNO;2;1;0;0; ; ;105;0
2015;7510;8;ESCUELA RURAL LA PAZ;10;103;10303;PURRANQUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;64;64
2015;7511;6;ESCUELA RURAL ANTONIO SEGUNDO FERNANDEZ PORTALES;10;103;10303;PURRANQUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;19;19
2015;7513;2;ESCUELA RURAL BAHIA SAN PEDRO;10;103;10303;PURRANQUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;6;6
2015;7518;3;ESCUELA RURAL LOS RISCOS;10;103;10303;PURRANQUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;3;3
2015;7522;1;ESCUELA RURAL CRUCERO NUEVO;10;103;10303;PURRANQUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;2;2
2015;7528;0;ESCUELA RURAL ARTURO PEREZ CANTO;10;103;10303;PURRANQUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;2;2
2015;7531;0;ESCUELA PURRANQUE;10;103;10303;PURRANQUE;103;OSORNO;2;1;0;1;2008;EMERGENTE;90;84
2015;7534;5;ESCUELA RURAL CONCORDIA;10;103;10303;PURRANQUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;9;9
2015;7535;3;ESCUELA RURAL NUEVA ISRAEL;10;103;10303;PURRANQUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;50;50
2015;7536;1;COLEGIO PRECIOSA SANGRE;10;103;10303;PURRANQUE;103;OSORNO;3;2;0;1;2008;AUTONOMO;550;524
2015;7538;8;ESCUELA RURAL MANQUEMAPU;10;103;10303;PURRANQUE;103;OSORNO;2;1;1;1;2008;EMERGENTE;12;12
2015;7541;8;ESCUELA ANDREW JACKSON;10;103;10305;RIO NEGRO;103;OSORNO;2;1;0;1;2008;EMERGENTE;262;262
2015;7542;6;LICEO JOSE TORIBIO MEDINA;10;103;10305;RIO NEGRO;103;OSORNO;2;1;0;1;2013;EMERGENTE;171;109
2015;7543;4;ESCUELA RIO NEGRO;10;103;10305;RIO NEGRO;103;OSORNO;2;1;0;1;2008;AUTONOMO;260;254
2015;7544;2;COLEGIO RIACHUELO;10;103;10305;RIO NEGRO;103;OSORNO;2;1;0;1;2008;AUTONOMO;272;272
2015;7545;0;ESCUELA RURAL PUTRIHUE;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2008;EMERGENTE;2;2
2015;7552;3;ESCUELA RURAL RAMON PUSCHEL APPEL;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2008;EMERGENTE;4;4
2015;7557;4;ESCUELA RURAL HUILMA GRANDE;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2008;EMERGENTE;4;4
2015;7558;2;ESCUELA RURAL CASA DE LATA;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2008;EMERGENTE;3;3
2015;7559;0;ESCUELA RURAL LOS CASTAÑOS;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2008;EMERGENTE;3;3
2015;7563;9;ESCUELA RURAL COSTA RIO BLANCO;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2014;EMERGENTE;1;1
2015;7564;7;ESCUELA RURAL CHAHUILCO;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2014;EMERGENTE;7;7
2015;7565;5;ESCUELA RURAL SAN FLORENTINO;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2008;EMERGENTE;9;9
2015;7566;3;ESCUELA RURAL EL BOLSON;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2008;EMERGENTE;6;6
2015;7569;8;ESCUELA RURAL CALETA HUELLELHUE;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2011;EMERGENTE;2;2
2015;7572;8;COLEGIO SAGRADA FAMILIA;10;103;10305;RIO NEGRO;103;OSORNO;3;2;0;1;2008;AUTONOMO;400;382
2015;7573;6;ESCUELA RURAL LLAHUALCO;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2008;EMERGENTE;8;8
2015;7574;4;ESCUELA RURAL SAN JOSE;10;103;10305;RIO NEGRO;103;OSORNO;2;1;1;1;2008;EMERGENTE;1;1
2015;7575;2;ESCUELA PARTICULAR N.184 VISTA HERMOSA;10;103;10305;RIO NEGRO;103;OSORNO;3;2;1;0; ; ;1;0
2015;7578;7;LICEO AGRICOLA `VISTA HERMOSA`;10;103;10305;RIO NEGRO;103;OSORNO;5;4;0;0; ; ;241;0
2015;7580;9;ESCUELA RURAL PULOTRE;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;1;2008;EMERGENTE;7;7
2015;7583;3;ESCUELA RURAL PUAUCHO;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;1;2008;EMERGENTE;105;105
2015;7586;8;ESCUELA RURAL LOMA DE LA PIEDRA;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;1;2008;EMERGENTE;19;19
2015;7587;6;ESCUELA RURAL PUÑINQUE;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;1;2008;EMERGENTE;5;5
2015;7588;4;ESCUELA RURAL PUCATRIHUE;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;1;2008;EMERGENTE;7;7
2015;7590;6;ESCUELA RURAL LIUCURA;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;1;2008;EMERGENTE;8;8
2015;7592;2;ESCUELA RURAL PURREHUIN;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;1;2008;EMERGENTE;14;14
2015;7593;0;ESCUELA RURAL BAHIA MANSA;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;1;2008;EMERGENTE;216;213
2015;7596;5;ESCUELA RURAL CARRICO;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;1;2008;EMERGENTE;4;4
2015;7600;7;ESCUELA PARTICULAR N.163 LAFQUELMAPU;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;18;18
2015;7601;5;ESCUELA PARTICULAR N.158 POPOEN;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;25;25
2015;7602;3;ESCUELA PARTICULAR N.161 HACIENDA HUITRAPULLI;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;2;2
2015;7605;8;ESCUELA PARTICULAR N.157 PURRUCALHUE;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2009;EMERGENTE;18;18
2015;7606;6;ESCUELA PARTICULAR N.164 TROSCO;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;0; ; ;23;0
2015;7607;4;ESCUELA PARTICULAR N.156 CHANCO;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;29;29
2015;7609;0;ESCUELA PARTICULAR N.159 QUEMEUMO;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;13;13
2015;7610;4;ESCUELA PARTICULAR N.269 CHAMILCO;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;24;24
2015;7612;0;ESCUELA PARTICULAR N.168 CUMILELFU;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;18;18
2015;7613;9;ESCUELA PARTICULAR N.169 LOS HUALLES;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;87;87
2015;7614;7;COLEGIO TECNICO PROFESIONAL MISION SAN JUAN DE LA COSTA;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;211;190
2015;7616;3;ESCUELA PARTICULAR N.166 MONTE VERDE;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;5;5
2015;7617;1;ESCUELA PARTICULAR N.172 PUNOTRO;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;12;12
2015;7619;8;ESCUELA PARTICULAR N.173 HUAMPUTUE;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;5;5
2015;7620;1;ESCUELA PARTICULAR N.160 MILLAHUAIMO;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;0; ; ;3;0
2015;7622;8;ESCUELA PARTICULAR N.154 HUITRAPULLI;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2008;EMERGENTE;32;32
2015;7623;6;ESCUELA PARTICULAR N.167 PUCATRIHUE;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;3;2;1;1;2009;EMERGENTE;15;15
2015;7624;4;ESCUELA DE ADULTOS RELONCAVI;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;0; ; ;43;0
2015;7625;2;LICEO INDUSTRIAL PUERTO MONTT;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2013;EMERGENTE;491;419
2015;7626;0;INSTITUTO COMERCIAL DE PUERTO MONTT;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2013;EMERGENTE;487;410
2015;7627;9;LICEO DE HOMBRES MANUEL MONTT;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2011;EMERGENTE;411;350
2015;7628;7;LICEO ISIDORA ZEGERS DE HUNEEUS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2013;EMERGENTE;414;335
2015;7629;5;LICEO ANDRES BELLO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2013;EMERGENTE;368;293
2015;7630;9;ESCUELA ESPANA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;362;362
2015;7631;7;ESCUELA N°2 REPUBLICA ARGENTINA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;411;411
2015;7632;5;ESCUELA N 10 ANGELMO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;385;385
2015;7633;3;ESCUELA CAPITAN ARTURO PRAT CHACON;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;357;357
2015;7634;1;ESCUELA MIRASOL;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;430;430
2015;7636;8;ESCUELA N 5 MIRAMAR;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;EMERGENTE;227;227
2015;7637;6;ESCUELA N 7 ARABE-SIRIA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;275;275
2015;7638;4;ESCUELA N 3 MELIPULLI;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;399;399
2015;7639;2;COLEGIO DARIO SALAS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;EMERGENTE;510;485
2015;7641;4;ESCUELA BELLAVISTA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;EMERGENTE;206;206
2015;7642;2;ESCUELA LA COLINA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;EMERGENTE;149;149
2015;7643;0;ESCUELA CHILOE;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;EMERGENTE;278;278
2015;7644;9;ESCUELA BASICA SANTA INES;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;EMERGENTE;178;178
2015;7645;7;ESCUELA DIFERENCIAL `LOS EUCALIPTOS`;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;0; ; ;123;0
2015;7646;5;ESCUELA ROTARIO PEDRO AVELINO BRAVO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;194;194
2015;7647;3;ESCUELA LIBERTAD;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;355;355
2015;7648;1;ESCUELA MARCELA PAZ;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;AUTONOMO;143;143
2015;7650;3;ESCUELA DE CULTURA Y DIFUSION ARTISTICA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2011;EMERGENTE;97;79
2015;7651;1;LICEO RURAL PIEDRA AZUL;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;308;289
2015;7654;6;ESCUELA RURAL LENCA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;125;125
2015;7655;4;ESCUELA RURAL MAILLEN;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;82;82
2015;7656;2;ESCUELA RURAL PELLUCO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;68;68
2015;7658;9;ESCUELA RURAL CORRENTOSO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;50;50
2015;7659;7;ESCUELA ALERCE HISTORICO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;1;2008;EMERGENTE;419;419
2015;7661;9;ESCUELA RURAL COLONIA METRENQUEN;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;7;7
2015;7662;7;ESCUELA RURAL SENDA SUR;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;12;12
2015;7663;5;ESCUELA RURAL LOS COLONOS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;47;47
2015;7664;3;ESCUELA CAYENEL;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;238;238
2015;7665;1;ESCUELA RURAL LA CHAMIZA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;215;215
2015;7667;8;CENTRO DE EDUCACION DE ADULTOS JOSE BERNARDO SUAREZ;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;0; ; ;71;0
2015;7668;6;ESCUELA RURAL LA CAPILLA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;23;23
2015;7669;4;ESCUELA RURAL ILQUE;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;6;6
2015;7670;8;ESCUELA RURAL CARE - CHILE;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;2;2
2015;7671;6;ESCUELA RURAL LAGUNITAS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;145;145
2015;7672;4;ESCUEAL RURAL CHAICAS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;1;2008;EMERGENTE;104;104
